0,1,2,3
10.688240144011708,7.861586518752777e-06,2.2121922705493905e-06,0.8986330670967139
13.473123641508678,1.586492413085106e-05,4.464579809725199e-06,1.1337952378013407
16.56525469178128,2.9715801861357362e-05,8.362755027794496e-06,1.3953829775061246
19.959800367643034,5.240104207293039e-05,1.4747234362312004e-05,1.6831361110074934
23.651787381228036,8.791429510979394e-05,2.4741629547247014e-05,1.9967948898242551
27.636107186530154,0.0001414530113560749,3.980783408108877e-05,2.3361000175830595
31.907521253716762,0.00021963027859878552,6.180527179873803e-05,2.7007926765367762
36.46066650594833,0.00033070085715490214,9.305398930944087e-05,3.090614555178028
41.290060909207305,0.00048480074888133565,0.00013640137253000193,3.5053078769106776
46.39010920543068,0.000694199640037246,0.0001952922662651985,3.9446154297425586
51.75510877904994,0.0009735655619990333,0.00027384227476462874,4.408280596963279
57.37925564687017,0.0013402411180288552,0.0003769140204158434,4.896047388771441
63.25665056106765,0.0018145306286575932,0.0005101961372159585,5.407660474816128
69.38130521495124,0.002419997552753215,0.0006802847753962142,5.942865217618027
75.74714854101906,0.00318377154599641,0.0008947673935540745,6.501407706836069
82.34803309074704,0.004136864523268581,0.0011623086148731714,7.083034794345957
89.17774148547075,0.005314495096364733,0.0014927379244801624,7.687494130097482
96.22999292766572,0.006756420763467883,0.001897138985696647,8.314534198717988
103.49844976189603,0.00850727723195528,0.002387940353890694,8.963904356829868
110.97672407468342,0.010616924261343365,0.0029790073678131294,9.635354871050481
118.65838432255208,0.013140797418511886,0.00368573499971505,10.328636956643283
126.536961977526,0.016140265142772375,0.004525141447181528,11.043502816789593
134.60595817939654,0.019682990523857153,0.005515962251478327,11.779705682450704
142.85885038413815,0.02384329720149723,0.0066787447292896394,12.536999852790727
151.28909899792754,0.02870253880092733,0.008035942507021193,13.315140736130846
159.89015398631966,0.03434947132439916,0.00961200994935026,14.113884891406242
168.65546144824773,0.040880627924597686,0.011433496276417406,14.932990070097361
177.578470144648,0.04840069549173568,0.013529139166969729,15.772215258607666
186.65263797165903,0.05702289249204774,0.01592995764787683,16.631320721060444
195.87143836851382,0.06686934750141352,0.018669344073743717,17.51006804248772
205.22836665042516,0.0780714778839099,0.021783155003834292,18.40822017238476
214.7169462569656,0.09077036807122234,0.025309800787189446,19.325541468604065
224.3307349066587,0.10511714690503482,0.02929033367066961,20.261797741563196
234.06333064872854,0.12127336351076663,0.033768534248667395,21.216756298741217
243.90837780319976,0.13941136117733133,0.03879099607741589,22.190185989438962
253.8595727808009,0.15971464872396052,0.044407208281156144,23.181857249778744
263.91066977439544,0.18237826884156033,0.05066963598191796,24.191542147919503
274.0554863139512,0.20760916290255627,0.05763379838930451,25.21901442946387
284.2879086773578,0.23562653173973133,0.06535834439144786,26.264049563033982
294.6018971497102,0.2666621919011741,0.0739051254932127,27.32642478599333
304.9914911239991,0.30096092689513176,0.08333926595276334,28.405919150292164
315.4508140364774,0.3387808329453089,0.093729229972767,29.50231356841468
325.9740781303182,0.3803936587839666,0.10514688580777999,30.615390859406254
336.55558904152053,0.42608513901706485,0.11766756665474298,31.74493579495954
347.18975020138896,0.47615532060265414,0.13137012819899443,32.89073514553874
357.8710670502678,0.5309188819907601,0.1463370026937865,34.0525777265215
368.5941510575906,0.5907054444801304,0.16265424945695306,35.23025444433835
379.35372354367973,0.6558598753544167,0.18041160167412262,36.42355834259004
390.14461929911954,0.7267425823676598,0.19970250940368994,37.6322846481235
400.9617899979068,0.8037297991563319,0.2206241786846463,38.85623081704722
411.80030740098636,0.8872138611626723,0.24327760665431467,40.0951965806677
422.65536634716074,0.9776034716616302,0.2677676125890394,41.348983991328474
433.52228752877517,1.0753239574914182,0.2942028647869246,42.617397468134016
444.39652004996606,1.1808175140954618,0.32269590321780783,43.90024384254066
455.27364376566834,1.294543439491443,0.3533631578717734,45.1973324037976
466.14937139997454,1.416978356791144,0.3863249627436603,46.50847494422091
477.0195504428382,1.548616424902933,0.421705565397187,47.83348580428399
487.88016482451167,1.6899695370570083,0.4596331320584956,49.172181917508425
498.72733636750553,1.8415675068018789,0.5002397481951076,50.52438285513911
509.55732601624686,2.0039582411291024,0.5436614145424692,51.88991087058827
520.3665348450068,2.1777079003919377,0.5900380385464445,53.26859094363303
531.1515048450482,2.3634010446923734,0.6395134211962861,54.660250824351714
541.9089194923296,2.561640766419914,0.6922352392287547,56.06472107678414
552.6356040974702,2.7730488086346083,0.7483550226901877,57.48183512230182
563.3285259400523,2.998265668996023,0.8080281278494017,58.9114292826739
573.9847941896995,3.23795068894924,0.8714137054603666,60.353342822815435
584.6016596167184,3.4927821278885314,0.9386746643795973,61.8074179932044
595.1765140954404,3.763457222029034,1.0099776305491632,63.27350007195466
605.7068899037366,4.050692227726626,1.085492901362114,64.75143740653199
616.190458822503,4.355222448996246,1.1653943954329635,66.24108145510087
626.6250310392358,4.677802248989082,1.2498595978016327,67.74228682748989
637.0085538601173,5.019205045199416,1.3390695006049624,69.25491132576401
647.3391102353361,5.380223288182496,1.4332085392555074,70.77881598439201
657.6149171026431,5.761668423575473,1.5324645241728716,72.31386510999819
667.834323554424,6.1643708372243475,1.637028568118272,73.85992632068714
677.9958088338262,6.589179783230972,1.747095009188383,75.4168705849313
688.0979801657268,7.036963294745339,1.8628613295297485,76.98457226001061
698.1395704285655,7.508608077339866,1.9845280698401988,78.56290912999444
708.1194356732861,8.005019384813975,2.112298739728752,80.15176244325608
718.0365524958389,8.527120877289029,2.246379724010386,81.75101694951033
727.8900152698947,9.075854461465665,2.3869801850168884,83.36056093636488
737.6790332465935,9.65218011292772,2.53431196100967,84.98028626537675
747.4029275283273,10.25707568038921,2.6885894607849656,86.6100884076053
757.0611279236969,10.891536671793387,2.850029554566322,88.24986647865315
766.6531696909296,11.556576022185483,3.018851461283491,89.89952327318723
776.178690177159,12.253223843293675,3.1952766323410873,91.55896529893238
785.6374253610779,12.982527154765718,3.379528631984318,93.22810281012943
795.0292063065685,13.74554959702195,3.5718330143730053,94.90684984045122
804.3539555349872,14.543371125698645,3.7724171974788336,96.59512423536903
813.611683323847,15.377087687669226,3.9815103339243274,98.29284768396343
822.8024839396816,16.247810878644476,4.199343178885508,99.99994575017219
831.926531812914,17.1566675823667,4.426147955183435,101.71634790347012
840.9840776625614,18.104799591426723,4.662158215692938,103.4419875489742
849.9754445786126,19.093363209746673,4.907608703199849,105.17680205696887
858.9010240699043,20.123528836785827,5.1627352078407815,106.92073279184552
867.7612720852871,21.19648053354099,5.4277744222621624,108.67372514045182
876.5567050158357,22.31341557042744,5.702963794637713,110.43572853984529
885.2878956857998,23.475543957141074,5.988541379685828,112.20669650444678
893.9554693399153,24.684087954617006,6.2847456878304815,113.98658665258964
902.560099634626,25.94028156921477,6.591815532651219,115.77536073245993
911.1025046406456,27.245370029275016,6.909989876769649,117.57298464742411
919.5834428641989,28.600609244207725,7.239507676321402,119.37942848074051
928.003709294147,30.007265246286845,7.58060772416406,121.19466651965065
936.364131482063,31.466613615341483,7.933528491972789,123.01867727884752
944.6655656621828,32.979938886548915,8.298507971376582,124.85144352331781
952.9088929179876,34.54853394154976,8.67578351428892,126.69295229055474
961.0950154020106,36.17369938312116,9.065591672587475,128.54319491213928
969.2248526152633,37.8567428936587,9.468168037298048,130.40216703468704
977.2993377525067,39.59897857773352,9.88374707743846,132.26986864015853
985.3194141193618,41.401726289005936,10.312561978678257,134.14630406553087
993.2860316270625,43.26631094179231,10.754844481970336,136.03148202182854
1001.2001433704182,45.19406180759732,11.210824722310427,137.92541561251193
1009.0627022943348,47.18631179693854,11.68073106778019,139.82812235122165
1016.8746579539869,49.24439672680594,12.16478995902933,141.73962417887725
1024.6369533735099,51.369654574113426,12.66322574935146,143.65994748012915
1032.350522007805,53.563424715515126,13.176260545507928,145.58912309916198
1040.01628481181,55.827047153973396,13.70411404945269,147.52718635484922
1047.6351474213072,58.16186173248105,14.247003401110579,149.47417705525706
1055.2079974490828,60.569207335354406,14.805143022359859,151.4301395114975
1062.7357018999653,63.050421077528625,15.37874446236883,153.39512255092927
1070.2191047079993,65.60683748230103,15.968016244434631,155.36917952970634
1077.6590243987237,68.23978764798267,16.57316371447084,157.35236834467284
1085.0562518792356,70.95059840393206,17.194388891288625,159.34475144460458
1092.41154835844,73.74059145645909,17.831890318814327,161.34639584079576
1099.7256433995876,76.61108252510094,18.48586292038429,163.35737311699134
1106.9992331069127,79.5633804697848,19.156497855255548,165.3777594386638
1114.232978447896,82.59878640940612,19.843982377468635,167.4076355616343
1121.4275037123823,85.71859283236313,20.54849969719638,169.44708684003788
1128.5833951094855,88.92408269960212,21.27022884470991,171.49620323363203
1135.7011995029318,92.21652854073926,22.00934453709041,173.55507931444834
1142.7814232852008,95.5971915438379,22.76601704781235,175.6238142727868
1149.8245313905334,99.06732063943106,23.54041207932097,177.70251192255202
1156.8309464465913,102.62815157939117,24.332690638723694,179.7912807059312
1163.801048064281,106.28090601125932,25.14300891671212,181.89023369741287
1170.735172264967,110.02679054865803,25.971518169827792,183.99948860714576
1177.6336110440325,113.86699583842065,26.818364606181756,186.1191677836372
1184.496612069478,117.80269562508178,27.683689274734302,188.24939821579
1191.3243785139825,121.83504581338157,28.56762795823788,190.39031153427644
1198.1170690185986,125.96518352944636,29.470311069942404,192.54204401224922
1204.8747977859998,130.19422618131696,30.391863554158572,194.7047365653866
1211.5976348009556,134.52327051950348,31.332404790770852,196.8785347512717
1218.2856061754744,138.95339169825417,32.292048503788095,199.06358876810316
1224.9386946158213,143.4856423382321,33.27090267401561,201.26005345273612
1231.556840008401,148.1210515913014,34.269069455928765,203.4680882780512
1238.139940121279,152.86062420812965,35.28664509882368,205.68785734964888
1244.6878514179116,157.70533960932005,36.32371987231708,207.91952940186735
1251.2003899794613,162.65615096079165,37.38037799626233,210.16327779312087
1257.677332531885,167.71398425413003,38.456697575145505,212.4192805005556
1264.1184175738053,172.87973739263637,39.55275053701997,214.6877201140195
1270.5233466010127,178.1542792838043,40.668602577034434,216.96878382934318
1276.8917854232852,183.53844893895945,41.80431310560487,219.26266344092747
1283.2233655690663,189.03305458079603,42.95993520127592,221.5695553336336
1289.5176857734098,194.6388727595493,44.13551556831366,223.88966047397184
1295.7743135444668,200.35664747854184,45.33109449906668,226.22318440058328
1301.9927868036868,206.18708932984322,46.54670584112823,228.57033721400995
1308.1726155947915,212.13087464078185,47.78237696932742,230.93133356574754
1314.3132838564886,218.188644632048,49.03812876257355,233.3063926465752
1320.4142512538235,224.36100458812388,50.31397558557261,235.69573817415548
1326.4749550629765,230.6485230407765,51.60992527543081,238.09959837989837
1332.4948121042764,237.05173096634516,52.92597913315557,240.51820599508181
1338.4732207181353,243.5711209975523,54.262131920059794,242.9517982362219
1344.4095627785873,250.20714665056204,55.61837185907085,245.40061678968388
1350.3032057390808,256.9602215680071,56.994680640941496,247.8649077955264
1356.1535047051634,263.83071877869827,58.391033435355176,250.3449218305698
1361.9598045287037,270.8189699747241,59.8073989069141,252.84091389067925
1367.7214419182817,277.925264806644,61.2437392359941,255.35314337225313
1373.4377475604306,285.1498501974677,62.700010144445706,257.8818740529061
1379.1080482464167,292.4929296761078,64.17616092611719,260.42737407133694
1384.7316689992977,299.9546627309818,65.6721344821702,262.98991590636865
1390.3079351960544,307.5351641844326,67.18786736115567,265.5697763551511
1395.8361746796465,315.234503588624,68.72328980381226,268.1672365105122
1401.3157198559202,323.05270464355755,70.27832579254647,270.78258173744615
1406.7459097703722,330.98974463784737,71.85289310554907,273.41610164872526
1412.126092159882,339.0455539128734,73.44690337549895,276.06809007962187
1417.4556254746028,347.22001535092573,75.06026215280085,278.73884506172584
1422.7338808653358,355.5129638879335,76.69286897330075,281.42866879584324
1427.9602441318154,363.9241860513633,78.34461743041769,284.13786762396194
1433.134117627471,372.4534195238521,80.01539525162823,286.8667520002665
1438.2549221163608,381.1003527331278,81.70508437923559,289.6156364611881
1443.3220985781263,389.86462446875214,83.41356105535164,292.38483959447194
1448.3351099569547,398.7458235262056,85.14069591101762,295.1746840072452
1453.2934428507115,407.7434883788149,86.88635405938508,297.9854962930683
1458.1966091365546,416.8571068780075,88.65039519287542,300.8176069979501
1463.0441475295295,426.0861159823569,90.43267368423392,303.6713505853102
1467.8356250708123,435.42990151586474,92.23303869139028,306.5470653998681
1472.5706385424521,444.88779795590676,94.05133426603504,309.44509363043977
1477.248815805657,454.4590882512462,95.88739946581873,312.3657812716225
1481.8698170598634,464.1430036705014,97.741068470077,315.3094780843461
1486.4333360200171,473.9387236814308,99.61217069898291,318.2765375552714
1490.9391010097042,483.84537586137515,101.50053093602521,321.2673168550132
1495.3868759679744,493.8620358391792,103.40596945370802,324.282176795167
1499.7764613679,503.9877272688874,105.32830214236606,327.32148178411717
1504.1076950451386,514.221421835487,107.26734064198648,330.38559978160333
1508.3804529349648,524.5620392929496,109.22289247692665,333.4749022520237
1512.5946497164603,535.0084475347944,111.19476119341526,336.589764116451
1516.750239362765,545.5594626973766,113.18274649972174,339.7305637033378
1520.8472155965076,556.2138492960753,115.18664440887777,342.89768269788715
1524.8856122497473,566.9703203945321,117.2062473838326,346.09150609006554
1528.865503527986,577.8275378070674,119.24134448492218,349.3124221212327
1532.7870041780088,588.7841123343709,121.29172151953131,352.5608222293641
1536.6502695595427,599.838604032543,123.35716119382582,355.83710099284156
1540.4554956209233,610.9895225155323,125.4374432664312,359.14165607278665
1544.2029187791811,622.2353272909893,127.5323447039328,362.4748881539119
1547.892815705158,633.5744281295313,129.6416398380714,365.83720088386497
1551.5255030144824,645.0051854673841,131.76510052450794,369.22900081103944
1555.1013368654214,656.5259108423398,133.9024963030293,372.6506973208278
1558.6207124648445,668.1348673629446,136.05359455906702,376.10270257029066
1562.0840634837084,679.8302702107975,138.21816068640112,379.5854314212164
1565.4918613836855,691.6102871758216,140.39595825091843,383.09930137154697
1568.8446146567321,703.4730392243349,142.58674915529747,386.6447324851423
1572.1428679795742,715.4166010997236,144.79029380448955,390.2221473198605
1575.3872012852753,727.4390019554913,147.00635127186663,393.83197085392646
1578.578228754209,739.5382260204343,149.23467946590637,397.4746304105652
1581.716597726937,751.712213295658,151.4750352972852,401.1505555808744
1584.8029875416348,763.958860283131,153.72717484625002,404.86017814491163
1587.838108298882,776.2760207454387,155.9908535301399,408.60393199097217
1590.8226995567584,788.6615064963762,158.26582627093012,412.38225303303307
1593.7575289593353,801.1130882219898,160.55184766266936,416.19557912633996
1596.6433908017846,813.628496331652,162.84867213868583,420.0443499811127
1599.4811045354454,826.2054218387278,165.1560541384334,423.92900707434836
1602.271513216304,838.8415172703636,167.47374827385477,427.8499935596972
1605.0154819004592,851.5343976059028,169.80150949513674,431.80775417539235
1607.7138959902325,864.2816412434083,172.1390932557346,435.80273515020866
1610.3676595346824,877.0807909937481,174.4862556765441,439.8353841074331
1612.977693488362,889.9293551016697,176.842753709101,443.90614996682444
1615.5449339322356,902.8248082932711,179.20834529768857,448.01548284454475
1618.0703302607296,915.7645928492468,181.58278954023606,452.1638339510415
1620.5548433389629,928.7461197032679,183.9658468478929,456.35165548686615
1622.9994436342365,941.7667695648271,186.35727910316274,460.5794005364078
1625.405109325907,954.8238940658613,188.75684981648794,464.84752295952984
1627.7728243978063,967.9148169304406,191.16432428117088,469.15647728109235
1630.10357671738,981.0368351667894,193.57946972652644,473.5067185783456
1632.3983561057394,994.1872202808855,196.00205546915728,477.89870236618304
1634.65815240282,1007.3632195108643,198.43185306224893,482.33288448024086
1636.883953531842,1020.5620570814309,200.86863644278174,486.80972095783204
1639.0767435672485,1033.780935477469,203.31218207656028,491.32966791670765
1641.2375008102774,1047.0170367360115,205.76226910096335,495.89318143163405
1643.367195876298,1060.267523755725,208.2186794653176,500.5007174087803
1645.4667897979953,1073.5295416230394,210.68119806880478,505.15273145790843
1647.5372321484458,1086.8002189540387,213.14961289581044,509.8496787623633
1649.5794591880715,1100.076669251215,215.6237151486274,514.592013946857
1651.5943920393938,1113.3559922741672,218.10329937742952,519.380190943048
1653.5829348934403,1126.6352754233221,220.5881636074332,524.2146628529109
1655.5459732515767,1139.9115951357303,223.07810946316727,529.0958818099031
1657.484372206458,1153.1820182919848,225.5729422897749,534.0242988379256
1659.3989747656824,1166.4436036332954,228.07247127127354,539.0003637080862
1661.2906002216569,1179.6934031877431,230.57650954570275,544.0245247932683
1663.1600425710494,1192.9284637047263,233.08487431709096,549.0972289205145
1665.0080689871138,1206.1458280966035,235.59738696417742,554.2189212212338
1666.8354183480333,1219.342536886526,238.11387314582626,559.3900449792427
1668.6427998243196,1232.5156296614553,240.63416290307484,564.6110414766538
1670.430891528162,1245.6621465293367,243.15809075775988,569.8823498376265
1672.2003392274935,1258.7791295794161,245.68549580766864,575.2044068699967
1673.9517551273875,1271.8636243446663,248.21622181816596,580.5776469048016
1675.6857167212668,1284.9126812652937,250.75011731025043,586.0025016337248
1677.402765714249,1297.9233571522852,253.28703564499563,591.4793999444782
1679.1034070207886,1310.8927166499723,255.82683510433773,597.0087677541497
1680.7881078386383,1323.817833696557,258.3693789681708,602.5910278405405
1682.4572968009713,1336.695792981583,260.9145355877166,608.2265996715217
1684.1113632083477,1349.5236913992987,263.4621784551387,613.9158992324404
1685.7506563420475,1362.2986394968932,266.01218626937225,619.659338851607
1687.3754848601084,1375.0177629165619,268.5644429981461,625.4573270239005
1688.9861162772465,1387.6782038303868,271.1188379361748,631.3102682325265
1690.5827765296606,1400.2771223670031,273.67526575950416,637.2185627689695
1692.165649625541,1412.8116980290379,276.23362657599387,643.1826065511768
1693.7348773819351,1425.2791311003116,278.7938259719265,649.2027909400227
1695.2905592484428,1437.6766440418057,281.35577505473316,655.279502554094
1696.8327522180282,1450.0014828753965,283.91939049183213,661.4131230828486
1698.3614708250818,1462.250918554379,286.48459454557593,667.604029098193
1699.8766872306596,1474.422248319805,289.05131510430886,673.8525918645362
1701.3783313946726,1486.5127970416772,291.6194857095383,680.1591771473704
1702.866291334624,1498.5199185440483,294.1890455792266,686.5241450204379
1704.3404134703017,1510.4409969130918,296.75993962721236,692.9478496715418
1705.8005030536854,1522.2734477872211,299.33211847877556,699.4306392070639
1707.2463246831455,1534.0147196283547,301.9055384823605,705.9728554552509
1708.6776029008424,1545.6622949734308,304.4801617174747,712.5748337683368
1710.0940228720829,1557.2136916653067,307.05595599878734,719.2369028235702
1711.495231145221,1568.6664640621736,309.63289487644846,725.9593844232134
1712.8808364905371,1580.0182042246618,312.2109576326572,732.7425932935902
1714.2504108163714,1591.2665430798063,314.79012927450907,739.5868368832546
1715.603490160652,1602.4091515610828,317.3704005231531,746.4924151603577
1716.9395757557947,1613.4437417237234,319.95176779929466,753.4596204092932
1718.2581351648234,1624.368067834564,322.5342332050806,760.4887370267005
1719.5586034864289,1635.1799274356852,325.1178045024076,767.5800413169118
1720.840384626531,1645.8771623811242,327.7024950876947,774.7338012869257
1722.1028526338205,1656.4576598459803,330.2883239631653,781.9502764409975
1723.345353096597,1666.919353307237,332.87531570468684,789.2297175749329
1724.5672045981391,1677.2602234956641,335.4635004262152,796.5723665701797
1725.767700227716,1687.4782993181752,338.0529137408973,803.9784561878093
1726.9461091442536,1697.5716587500578,340.643596718884,811.4482098624832
1728.1016781895742,1707.5384296965015,343.2355958419112,818.9818414965026
